record_id,student_id,course_id,course_name,semester,year,grade,credits
6523,STU0383,MT401,Discrete Math,Spring,2025,2.54,3
6524,STU0383,MT301,Statistics,Spring,2025,3.3,3
6525,STU0383,MT201,Linear Algebra,Spring,2025,2.32,4
6526,STU0384,CS401,Machine Learning,Fall,2023,4.0,3
6527,STU0384,CS301,Databases,Fall,2023,3.69,4
6528,STU0384,CS501,Big Data,Fall,2023,4.0,3
6529,STU0384,CS101,Intro to Programming,Spring,2023,3.73,3
6530,STU0384,CS401,Machine Learning,Spring,2023,4.0,4
6531,STU0384,CS501,Big Data,Spring,2023,3.76,3
6532,STU0384,CS401,Machine Learning,Fall,2024,3.15,3
6533,STU0384,CS101,Intro to Programming,Fall,2024,3.24,4
6534,STU0384,CS201,Data Structures,Fall,2024,3.29,3
6535,STU0384,CS401,Machine Learning,Spring,2024,4.0,4
6536,STU0384,CS501,Big Data,Spring,2024,3.17,4
6537,STU0384,CS101,Intro to Programming,Fall,2025,4.0,4
6538,STU0384,CS501,Big Data,Fall,2025,3.76,3
6539,STU0384,CS301,Databases,Spring,2025,3.97,3
6540,STU0384,CS101,Intro to Programming,Spring,2025,3.86,3
6541,STU0384,CS201,Data Structures,Spring,2025,3.42,3
6542,STU0384,CS401,Machine Learning,Spring,2025,3.3,3
6543,STU0385,BU201,Marketing,Fall,2023,3.21,3
6544,STU0385,BU101,Accounting,Fall,2023,2.61,3
6545,STU0385,BU101,Accounting,Spring,2023,3.08,3
6546,STU0385,BU301,Finance,Spring,2023,3.17,4
6547,STU0385,BU201,Marketing,Spring,2023,3.93,4
6548,STU0385,BU101,Accounting,Fall,2024,2.48,4
6549,STU0385,BU201,Marketing,Fall,2024,3.05,3
6550,STU0385,BU301,Finance,Spring,2024,3.46,3
6551,STU0385,BU101,Accounting,Spring,2024,2.89,3
6552,STU0385,BU201,Marketing,Fall,2025,3.81,3
6553,STU0385,BU401,Management,Fall,2025,3.56,3
6554,STU0385,BU301,Finance,Fall,2025,3.81,3
6555,STU0385,BU301,Finance,Spring,2025,3.86,3
6556,STU0385,BU101,Accounting,Spring,2025,3.29,4
6557,STU0385,BU201,Marketing,Spring,2025,3.17,3
6558,STU0386,PH301,Thermodynamics,Fall,2023,2.21,3
6559,STU0386,PH101,Mechanics,Fall,2023,2.28,3
6560,STU0386,PH201,Electromagnetism,Spring,2023,1.33,4
6561,STU0386,PH301,Thermodynamics,Spring,2023,2.24,3
6562,STU0386,PH101,Mechanics,Spring,2023,2.11,3
6563,STU0386,PH201,Electromagnetism,Fall,2024,1.74,4
6564,STU0386,PH301,Thermodynamics,Fall,2024,1.31,3
6565,STU0386,PH101,Mechanics,Fall,2024,1.73,3
6566,STU0386,PH301,Thermodynamics,Spring,2024,0.89,3
6567,STU0386,PH101,Mechanics,Spring,2024,2.06,4
6568,STU0386,PH301,Thermodynamics,Fall,2025,1.59,3
6569,STU0386,PH101,Mechanics,Fall,2025,1.92,3
6570,STU0386,PH201,Electromagnetism,Fall,2025,1.21,4
6571,STU0386,PH101,Mechanics,Spring,2025,1.36,4
6572,STU0386,PH201,Electromagnetism,Spring,2025,1.73,4
6573,STU0386,PH301,Thermodynamics,Spring,2025,2.31,4
6574,STU0387,EN301,Control Systems,Fall,2023,2.61,4
6575,STU0387,EN201,Circuit Analysis,Fall,2023,2.04,3
6576,STU0387,EN101,Engineering Drawing,Fall,2023,3.07,4
6577,STU0387,EN301,Control Systems,Spring,2023,2.31,3
6578,STU0387,EN101,Engineering Drawing,Spring,2023,2.57,4
6579,STU0387,EN201,Circuit Analysis,Spring,2023,1.76,3
6580,STU0387,EN101,Engineering Drawing,Fall,2024,2.41,3
6581,STU0387,EN201,Circuit Analysis,Fall,2024,2.11,4
6582,STU0387,EN301,Control Systems,Fall,2024,2.33,3
6583,STU0387,EN201,Circuit Analysis,Spring,2024,1.97,4
6584,STU0387,EN301,Control Systems,Spring,2024,1.89,3
6585,STU0387,EN301,Control Systems,Fall,2025,2.68,3
6586,STU0387,EN101,Engineering Drawing,Fall,2025,1.96,3
6587,STU0387,EN201,Circuit Analysis,Fall,2025,2.76,4
6588,STU0387,EN201,Circuit Analysis,Spring,2025,2.73,3
6589,STU0387,EN301,Control Systems,Spring,2025,2.76,4
6590,STU0388,CS301,Databases,Fall,2023,2.41,4
6591,STU0388,CS501,Big Data,Fall,2023,2.55,3
6592,STU0388,CS201,Data Structures,Fall,2023,1.69,3
6593,STU0388,CS301,Databases,Spring,2023,2.61,3
6594,STU0388,CS201,Data Structures,Spring,2023,1.51,3
6595,STU0388,CS101,Intro to Programming,Spring,2023,2.4,4
6596,STU0388,CS501,Big Data,Spring,2023,1.3,3
6597,STU0388,CS101,Intro to Programming,Fall,2024,1.56,4
6598,STU0388,CS301,Databases,Fall,2024,2.13,4
6599,STU0388,CS201,Data Structures,Fall,2024,2.03,4
6600,STU0388,CS301,Databases,Spring,2024,1.45,4
6601,STU0388,CS101,Intro to Programming,Spring,2024,2.07,4
6602,STU0388,CS201,Data Structures,Spring,2024,1.19,4
6603,STU0388,CS301,Databases,Fall,2025,1.27,3
6604,STU0388,CS401,Machine Learning,Fall,2025,1.52,3
6605,STU0388,CS301,Databases,Spring,2025,2.66,3
6606,STU0388,CS501,Big Data,Spring,2025,1.69,3
6607,STU0388,CS201,Data Structures,Spring,2025,2.01,3
6608,STU0388,CS101,Intro to Programming,Spring,2025,1.24,3
6609,STU0389,CS501,Big Data,Fall,2023,2.75,3
6610,STU0389,CS401,Machine Learning,Fall,2023,2.83,3
6611,STU0389,CS301,Databases,Spring,2023,2.34,3
6612,STU0389,CS201,Data Structures,Spring,2023,2.16,3
6613,STU0389,CS501,Big Data,Spring,2023,2.77,3
6614,STU0389,CS301,Databases,Fall,2024,3.06,4
6615,STU0389,CS201,Data Structures,Fall,2024,2.73,3
6616,STU0389,CS101,Intro to Programming,Spring,2024,3.7,4
6617,STU0389,CS401,Machine Learning,Spring,2024,3.32,3
6618,STU0389,CS501,Big Data,Spring,2024,2.31,3
6619,STU0389,CS201,Data Structures,Fall,2025,2.13,3
6620,STU0389,CS101,Intro to Programming,Fall,2025,2.19,3
6621,STU0389,CS501,Big Data,Fall,2025,3.19,3
6622,STU0389,CS301,Databases,Fall,2025,2.29,3
6623,STU0389,CS201,Data Structures,Spring,2025,2.9,4
6624,STU0389,CS501,Big Data,Spring,2025,2.26,3
6625,STU0389,CS401,Machine Learning,Spring,2025,2.12,3
6626,STU0389,CS101,Intro to Programming,Spring,2025,2.41,4
6627,STU0390,PH101,Mechanics,Fall,2023,3.46,4
6628,STU0390,PH201,Electromagnetism,Fall,2023,3.77,4
6629,STU0390,PH301,Thermodynamics,Fall,2023,4.0,3
6630,STU0390,PH301,Thermodynamics,Spring,2023,4.0,4
6631,STU0390,PH201,Electromagnetism,Spring,2023,3.17,4
6632,STU0390,PH101,Mechanics,Spring,2023,4.0,3
6633,STU0390,PH101,Mechanics,Fall,2024,4.0,4
6634,STU0390,PH201,Electromagnetism,Fall,2024,4.0,3
6635,STU0390,PH301,Thermodynamics,Spring,2024,3.3,4
6636,STU0390,PH101,Mechanics,Spring,2024,4.0,4
6637,STU0390,PH301,Thermodynamics,Fall,2025,3.7,4
6638,STU0390,PH101,Mechanics,Fall,2025,3.88,4
6639,STU0390,PH201,Electromagnetism,Fall,2025,4.0,4
6640,STU0390,PH301,Thermodynamics,Spring,2025,4.0,4
6641,STU0390,PH101,Mechanics,Spring,2025,3.48,3
6642,STU0391,MT401,Discrete Math,Fall,2023,1.86,4
6643,STU0391,MT201,Linear Algebra,Fall,2023,2.32,4
6644,STU0391,MT301,Statistics,Spring,2023,2.23,4
6645,STU0391,MT101,Calculus I,Spring,2023,1.29,3
6646,STU0391,MT201,Linear Algebra,Fall,2024,1.94,3
6647,STU0391,MT301,Statistics,Fall,2024,1.83,3
6648,STU0391,MT101,Calculus I,Fall,2024,2.46,3
6649,STU0391,MT401,Discrete Math,Fall,2024,1.43,3
6650,STU0391,MT101,Calculus I,Spring,2024,1.95,4
6651,STU0391,MT201,Linear Algebra,Spring,2024,1.22,4
6652,STU0391,MT401,Discrete Math,Fall,2025,1.4,3
6653,STU0391,MT101,Calculus I,Fall,2025,2.27,3
6654,STU0391,MT201,Linear Algebra,Fall,2025,2.04,3
6655,STU0391,MT301,Statistics,Fall,2025,1.29,3
6656,STU0391,MT301,Statistics,Spring,2025,1.84,4
6657,STU0391,MT401,Discrete Math,Spring,2025,1.31,4
6658,STU0391,MT201,Linear Algebra,Spring,2025,2.53,4
6659,STU0392,BU101,Accounting,Fall,2023,0.79,3
6660,STU0392,BU401,Management,Fall,2023,1.47,4
6661,STU0392,BU201,Marketing,Spring,2023,1.86,3
6662,STU0392,BU101,Accounting,Spring,2023,1.07,4
6663,STU0392,BU301,Finance,Fall,2024,1.35,3
6664,STU0392,BU401,Management,Fall,2024,0.94,4
6665,STU0392,BU201,Marketing,Fall,2024,1.95,4
6666,STU0392,BU401,Management,Spring,2024,1.63,4
6667,STU0392,BU301,Finance,Spring,2024,1.4,3
6668,STU0392,BU201,Marketing,Fall,2025,0.81,3
6669,STU0392,BU301,Finance,Fall,2025,1.99,3
6670,STU0392,BU101,Accounting,Fall,2025,2.04,4
6671,STU0392,BU401,Management,Spring,2025,1.21,4
6672,STU0392,BU201,Marketing,Spring,2025,1.45,3
6673,STU0393,EN101,Engineering Drawing,Fall,2023,2.52,4
6674,STU0393,EN301,Control Systems,Fall,2023,2.74,4
6675,STU0393,EN201,Circuit Analysis,Fall,2023,2.58,3
6676,STU0393,EN201,Circuit Analysis,Spring,2023,3.72,4
6677,STU0393,EN301,Control Systems,Spring,2023,3.21,4
6678,STU0393,EN101,Engineering Drawing,Spring,2023,2.65,4
6679,STU0393,EN201,Circuit Analysis,Fall,2024,2.49,4
6680,STU0393,EN301,Control Systems,Fall,2024,3.36,3
6681,STU0393,EN101,Engineering Drawing,Fall,2024,2.26,4
6682,STU0393,EN101,Engineering Drawing,Spring,2024,3.76,3
6683,STU0393,EN201,Circuit Analysis,Spring,2024,3.78,4
6684,STU0393,EN301,Control Systems,Spring,2024,2.75,4
6685,STU0393,EN101,Engineering Drawing,Fall,2025,3.62,3
6686,STU0393,EN301,Control Systems,Fall,2025,3.43,4
6687,STU0393,EN201,Circuit Analysis,Spring,2025,3.41,3
6688,STU0393,EN101,Engineering Drawing,Spring,2025,3.21,3
6689,STU0393,EN301,Control Systems,Spring,2025,2.64,4
6690,STU0394,BU101,Accounting,Fall,2023,2.62,4
6691,STU0394,BU401,Management,Fall,2023,2.4,4
6692,STU0394,BU201,Marketing,Spring,2023,2.96,4
6693,STU0394,BU101,Accounting,Spring,2023,3.13,4
6694,STU0394,BU101,Accounting,Fall,2024,2.86,4
6695,STU0394,BU201,Marketing,Fall,2024,3.07,3
6696,STU0394,BU301,Finance,Fall,2024,2.3,4
6697,STU0394,BU401,Management,Fall,2024,2.82,3
6698,STU0394,BU101,Accounting,Spring,2024,2.74,3
6699,STU0394,BU401,Management,Spring,2024,1.85,4
6700,STU0394,BU301,Finance,Spring,2024,2.59,3
6701,STU0394,BU201,Marketing,Fall,2025,2.73,3
6702,STU0394,BU401,Management,Fall,2025,2.81,4
6703,STU0394,BU101,Accounting,Spring,2025,2.48,4
6704,STU0394,BU301,Finance,Spring,2025,1.72,3
6705,STU0394,BU201,Marketing,Spring,2025,2.35,3
6706,STU0395,MT201,Linear Algebra,Fall,2023,1.52,3
6707,STU0395,MT301,Statistics,Fall,2023,3.09,3
6708,STU0395,MT401,Discrete Math,Fall,2023,1.55,3
6709,STU0395,MT101,Calculus I,Fall,2023,2.94,4
6710,STU0395,MT301,Statistics,Spring,2023,2.75,3
6711,STU0395,MT101,Calculus I,Spring,2023,1.84,3
6712,STU0395,MT201,Linear Algebra,Spring,2023,2.19,4
6713,STU0395,MT401,Discrete Math,Spring,2023,2.59,4
6714,STU0395,MT201,Linear Algebra,Fall,2024,2.37,4
6715,STU0395,MT301,Statistics,Fall,2024,2.31,3
6716,STU0395,MT201,Linear Algebra,Spring,2024,2.53,4
6717,STU0395,MT401,Discrete Math,Spring,2024,2.48,4
6718,STU0395,MT101,Calculus I,Spring,2024,2.94,3
6719,STU0395,MT301,Statistics,Spring,2024,1.55,4
6720,STU0395,MT301,Statistics,Fall,2025,1.69,3
6721,STU0395,MT401,Discrete Math,Fall,2025,1.74,4
6722,STU0395,MT101,Calculus I,Fall,2025,2.73,3
6723,STU0395,MT201,Linear Algebra,Spring,2025,1.63,4
6724,STU0395,MT401,Discrete Math,Spring,2025,1.98,3
6725,STU0395,MT101,Calculus I,Spring,2025,2.27,3
6726,STU0395,MT301,Statistics,Spring,2025,2.38,3
6727,STU0396,CS501,Big Data,Fall,2023,1.75,3
6728,STU0396,CS101,Intro to Programming,Fall,2023,1.39,3
6729,STU0396,CS201,Data Structures,Spring,2023,1.94,4
6730,STU0396,CS101,Intro to Programming,Spring,2023,1.41,3
6731,STU0396,CS501,Big Data,Spring,2023,2.62,3
6732,STU0396,CS101,Intro to Programming,Fall,2024,2.05,4
6733,STU0396,CS301,Databases,Fall,2024,1.8,3
6734,STU0396,CS401,Machine Learning,Fall,2024,1.61,3
6735,STU0396,CS501,Big Data,Fall,2024,1.45,4
6736,STU0396,CS301,Databases,Spring,2024,1.47,4
6737,STU0396,CS401,Machine Learning,Spring,2024,2.17,3
6738,STU0396,CS201,Data Structures,Spring,2024,1.44,3
6739,STU0396,CS501,Big Data,Spring,2024,1.54,4
6740,STU0396,CS101,Intro to Programming,Fall,2025,2.06,3
6741,STU0396,CS401,Machine Learning,Fall,2025,1.99,3
6742,STU0396,CS301,Databases,Fall,2025,1.88,4
6743,STU0396,CS501,Big Data,Fall,2025,1.97,4
6744,STU0396,CS101,Intro to Programming,Spring,2025,2.61,4
6745,STU0396,CS401,Machine Learning,Spring,2025,1.99,3
6746,STU0397,PH101,Mechanics,Fall,2023,2.62,3
6747,STU0397,PH301,Thermodynamics,Fall,2023,3.66,3
6748,STU0397,PH201,Electromagnetism,Fall,2023,3.04,3
6749,STU0397,PH101,Mechanics,Spring,2023,3.54,3
6750,STU0397,PH201,Electromagnetism,Spring,2023,3.45,4
6751,STU0397,PH301,Thermodynamics,Spring,2023,3.03,3
6752,STU0397,PH201,Electromagnetism,Fall,2024,4.0,3
6753,STU0397,PH101,Mechanics,Fall,2024,3.44,3
6754,STU0397,PH301,Thermodynamics,Fall,2024,2.96,4
6755,STU0397,PH301,Thermodynamics,Spring,2024,3.26,4
6756,STU0397,PH101,Mechanics,Spring,2024,3.05,3
6757,STU0397,PH201,Electromagnetism,Spring,2024,2.62,4
6758,STU0397,PH201,Electromagnetism,Fall,2025,3.39,3
6759,STU0397,PH301,Thermodynamics,Fall,2025,2.52,3
6760,STU0397,PH101,Mechanics,Fall,2025,2.52,4
6761,STU0397,PH101,Mechanics,Spring,2025,2.8,4
6762,STU0397,PH201,Electromagnetism,Spring,2025,3.2,3
6763,STU0398,PH201,Electromagnetism,Fall,2023,2.16,3
6764,STU0398,PH101,Mechanics,Fall,2023,1.12,3
6765,STU0398,PH301,Thermodynamics,Fall,2023,2.26,4
6766,STU0398,PH201,Electromagnetism,Spring,2023,0.87,4
6767,STU0398,PH101,Mechanics,Spring,2023,2.17,3
6768,STU0398,PH301,Thermodynamics,Spring,2023,1.72,4
6769,STU0398,PH301,Thermodynamics,Fall,2024,1.88,3
6770,STU0398,PH101,Mechanics,Fall,2024,1.75,3
6771,STU0398,PH201,Electromagnetism,Spring,2024,2.33,3
6772,STU0398,PH301,Thermodynamics,Spring,2024,1.05,4
6773,STU0398,PH101,Mechanics,Spring,2024,1.08,3
6774,STU0398,PH301,Thermodynamics,Fall,2025,1.18,3
6775,STU0398,PH201,Electromagnetism,Fall,2025,0.87,3
6776,STU0398,PH101,Mechanics,Fall,2025,1.09,3
6777,STU0398,PH301,Thermodynamics,Spring,2025,1.09,4
6778,STU0398,PH201,Electromagnetism,Spring,2025,1.94,4
6779,STU0399,MT101,Calculus I,Fall,2023,3.14,4
6780,STU0399,MT201,Linear Algebra,Fall,2023,3.32,4
6781,STU0399,MT101,Calculus I,Spring,2023,3.46,4
6782,STU0399,MT301,Statistics,Spring,2023,2.13,4
6783,STU0399,MT201,Linear Algebra,Spring,2023,3.1,4
6784,STU0399,MT401,Discrete Math,Fall,2024,2.61,3
6785,STU0399,MT201,Linear Algebra,Fall,2024,2.93,4
6786,STU0399,MT301,Statistics,Fall,2024,2.8,3
6787,STU0399,MT301,Statistics,Spring,2024,1.99,4
6788,STU0399,MT201,Linear Algebra,Spring,2024,2.2,4
6789,STU0399,MT401,Discrete Math,Fall,2025,3.1,3
6790,STU0399,MT301,Statistics,Fall,2025,3.21,3
6791,STU0399,MT201,Linear Algebra,Spring,2025,3.18,3
6792,STU0399,MT101,Calculus I,Spring,2025,3.53,3
6793,STU0399,MT301,Statistics,Spring,2025,2.69,4
6794,STU0399,MT401,Discrete Math,Spring,2025,3.07,4
6795,STU0400,CS201,Data Structures,Fall,2023,2.78,3
6796,STU0400,CS401,Machine Learning,Fall,2023,2.37,4
6797,STU0400,CS101,Intro to Programming,Fall,2023,2.3,3
6798,STU0400,CS301,Databases,Fall,2023,2.31,4
6799,STU0400,CS201,Data Structures,Spring,2023,3.05,3
6800,STU0400,CS401,Machine Learning,Spring,2023,2.88,3
6801,STU0400,CS101,Intro to Programming,Spring,2023,3.31,4
6802,STU0400,CS301,Databases,Spring,2023,3.7,4
6803,STU0400,CS201,Data Structures,Fall,2024,3.05,3
6804,STU0400,CS501,Big Data,Fall,2024,2.81,3
6805,STU0400,CS401,Machine Learning,Fall,2024,3.2,3
6806,STU0400,CS301,Databases,Fall,2024,2.69,4
6807,STU0400,CS501,Big Data,Spring,2024,2.86,4
6808,STU0400,CS101,Intro to Programming,Spring,2024,3.82,4
6809,STU0400,CS201,Data Structures,Spring,2024,3.6,3
6810,STU0400,CS101,Intro to Programming,Fall,2025,2.39,4
6811,STU0400,CS201,Data Structures,Fall,2025,3.35,4
6812,STU0400,CS301,Databases,Spring,2025,2.47,4
6813,STU0400,CS201,Data Structures,Spring,2025,3.1,4
6814,STU0400,CS501,Big Data,Spring,2025,3.61,3
6815,STU0401,MT401,Discrete Math,Fall,2023,1.84,3
6816,STU0401,MT301,Statistics,Fall,2023,2.94,3
6817,STU0401,MT101,Calculus I,Fall,2023,1.87,4
6818,STU0401,MT201,Linear Algebra,Fall,2023,2.9,3
6819,STU0401,MT401,Discrete Math,Spring,2023,1.98,3
6820,STU0401,MT101,Calculus I,Spring,2023,2.74,4
6821,STU0401,MT201,Linear Algebra,Spring,2023,2.29,3
6822,STU0401,MT101,Calculus I,Fall,2024,3.01,3
6823,STU0401,MT201,Linear Algebra,Fall,2024,3.42,4
6824,STU0401,MT401,Discrete Math,Fall,2024,3.28,3
6825,STU0401,MT201,Linear Algebra,Spring,2024,3.29,3
6826,STU0401,MT101,Calculus I,Spring,2024,3.0,3
6827,STU0401,MT301,Statistics,Spring,2024,2.68,3
6828,STU0401,MT401,Discrete Math,Fall,2025,2.02,3
6829,STU0401,MT301,Statistics,Fall,2025,3.14,4
6830,STU0401,MT101,Calculus I,Spring,2025,2.96,4
6831,STU0401,MT401,Discrete Math,Spring,2025,1.94,3
6832,STU0401,MT301,Statistics,Spring,2025,2.84,3
6833,STU0401,MT201,Linear Algebra,Spring,2025,2.83,3
6834,STU0402,BU301,Finance,Fall,2023,3.05,4
6835,STU0402,BU401,Management,Fall,2023,3.37,3
6836,STU0402,BU401,Management,Spring,2023,2.97,3
6837,STU0402,BU201,Marketing,Spring,2023,3.52,3
6838,STU0402,BU201,Marketing,Fall,2024,3.72,3
6839,STU0402,BU301,Finance,Fall,2024,3.26,4
6840,STU0402,BU301,Finance,Spring,2024,4.0,3
6841,STU0402,BU201,Marketing,Spring,2024,2.82,3
6842,STU0402,BU101,Accounting,Spring,2024,2.76,4
6843,STU0402,BU201,Marketing,Fall,2025,4.0,4
6844,STU0402,BU301,Finance,Fall,2025,3.5,3
6845,STU0402,BU101,Accounting,Fall,2025,3.67,4
6846,STU0402,BU401,Management,Fall,2025,4.0,3
6847,STU0402,BU101,Accounting,Spring,2025,3.77,3
6848,STU0402,BU301,Finance,Spring,2025,3.46,4
6849,STU0402,BU201,Marketing,Spring,2025,3.87,4
6850,STU0402,BU401,Management,Spring,2025,3.74,3
6851,STU0403,MT401,Discrete Math,Fall,2023,2.92,3
6852,STU0403,MT201,Linear Algebra,Fall,2023,2.63,4
6853,STU0403,MT301,Statistics,Fall,2023,2.46,3
6854,STU0403,MT201,Linear Algebra,Spring,2023,2.69,4
6855,STU0403,MT401,Discrete Math,Spring,2023,1.86,4
6856,STU0403,MT101,Calculus I,Spring,2023,3.23,3
6857,STU0403,MT301,Statistics,Spring,2023,2.56,4
6858,STU0403,MT201,Linear Algebra,Fall,2024,2.5,4
6859,STU0403,MT101,Calculus I,Fall,2024,2.53,3
6860,STU0403,MT201,Linear Algebra,Spring,2024,3.34,4
6861,STU0403,MT401,Discrete Math,Spring,2024,2.09,3
6862,STU0403,MT301,Statistics,Spring,2024,2.56,3
6863,STU0403,MT101,Calculus I,Spring,2024,3.11,3
6864,STU0403,MT301,Statistics,Fall,2025,2.82,4
6865,STU0403,MT201,Linear Algebra,Fall,2025,2.56,4
6866,STU0403,MT401,Discrete Math,Spring,2025,1.86,3
6867,STU0403,MT201,Linear Algebra,Spring,2025,3.28,4
6868,STU0403,MT301,Statistics,Spring,2025,3.36,3
6869,STU0404,CS101,Intro to Programming,Fall,2023,4.0,4
6870,STU0404,CS501,Big Data,Fall,2023,2.97,4
6871,STU0404,CS301,Databases,Fall,2023,2.94,4
6872,STU0404,CS401,Machine Learning,Spring,2023,2.88,3
6873,STU0404,CS201,Data Structures,Spring,2023,3.71,4
6874,STU0404,CS301,Databases,Spring,2023,4.0,4
6875,STU0404,CS501,Big Data,Fall,2024,2.9,3
6876,STU0404,CS401,Machine Learning,Fall,2024,4.0,4
6877,STU0404,CS401,Machine Learning,Spring,2024,4.0,3
6878,STU0404,CS101,Intro to Programming,Spring,2024,3.92,3
6879,STU0404,CS501,Big Data,Spring,2024,3.19,3
6880,STU0404,CS201,Data Structures,Spring,2024,3.61,4
6881,STU0404,CS401,Machine Learning,Fall,2025,4.0,3
6882,STU0404,CS301,Databases,Fall,2025,3.8,3
6883,STU0404,CS501,Big Data,Fall,2025,3.71,3
6884,STU0404,CS201,Data Structures,Fall,2025,2.97,3
6885,STU0404,CS101,Intro to Programming,Spring,2025,3.58,3
6886,STU0404,CS501,Big Data,Spring,2025,3.56,3
6887,STU0404,CS301,Databases,Spring,2025,3.68,3
6888,STU0405,EN301,Control Systems,Fall,2023,3.11,3
6889,STU0405,EN201,Circuit Analysis,Fall,2023,1.88,3
6890,STU0405,EN101,Engineering Drawing,Fall,2023,2.17,3
6891,STU0405,EN301,Control Systems,Spring,2023,2.14,3
6892,STU0405,EN101,Engineering Drawing,Spring,2023,1.54,4
6893,STU0405,EN101,Engineering Drawing,Fall,2024,2.82,3
6894,STU0405,EN301,Control Systems,Fall,2024,2.97,4
6895,STU0405,EN201,Circuit Analysis,Fall,2024,1.74,4
6896,STU0405,EN101,Engineering Drawing,Spring,2024,3.11,4
6897,STU0405,EN201,Circuit Analysis,Spring,2024,2.31,3
6898,STU0405,EN301,Control Systems,Spring,2024,2.81,4
6899,STU0405,EN201,Circuit Analysis,Fall,2025,2.61,4
6900,STU0405,EN301,Control Systems,Fall,2025,1.93,4
6901,STU0405,EN101,Engineering Drawing,Fall,2025,2.39,4
6902,STU0405,EN201,Circuit Analysis,Spring,2025,1.93,4
6903,STU0405,EN301,Control Systems,Spring,2025,1.87,4
6904,STU0406,CS101,Intro to Programming,Fall,2023,3.35,4
6905,STU0406,CS301,Databases,Fall,2023,2.49,3
6906,STU0406,CS201,Data Structures,Fall,2023,2.99,4
6907,STU0406,CS401,Machine Learning,Fall,2023,2.73,4
6908,STU0406,CS201,Data Structures,Spring,2023,2.93,4
6909,STU0406,CS301,Databases,Spring,2023,3.25,3
6910,STU0406,CS401,Machine Learning,Spring,2023,2.61,4
6911,STU0406,CS501,Big Data,Spring,2023,3.25,4
6912,STU0406,CS201,Data Structures,Fall,2024,3.3,4
6913,STU0406,CS101,Intro to Programming,Fall,2024,2.68,4
6914,STU0406,CS501,Big Data,Spring,2024,2.31,4
6915,STU0406,CS301,Databases,Spring,2024,3.15,3
6916,STU0406,CS301,Databases,Fall,2025,3.51,4
6917,STU0406,CS501,Big Data,Fall,2025,3.31,3
6918,STU0406,CS101,Intro to Programming,Fall,2025,2.49,4
6919,STU0406,CS201,Data Structures,Fall,2025,2.43,3
6920,STU0406,CS101,Intro to Programming,Spring,2025,2.35,4
6921,STU0406,CS201,Data Structures,Spring,2025,2.18,3
6922,STU0406,CS301,Databases,Spring,2025,2.0,3
6923,STU0407,CS201,Data Structures,Fall,2023,2.05,4
6924,STU0407,CS501,Big Data,Fall,2023,2.69,4
6925,STU0407,CS301,Databases,Fall,2023,3.43,4
6926,STU0407,CS301,Databases,Spring,2023,2.88,3
6927,STU0407,CS101,Intro to Programming,Spring,2023,2.08,3
6928,STU0407,CS401,Machine Learning,Spring,2023,2.52,4
6929,STU0407,CS301,Databases,Fall,2024,3.06,3
6930,STU0407,CS101,Intro to Programming,Fall,2024,2.46,4
6931,STU0407,CS201,Data Structures,Spring,2024,2.48,4
6932,STU0407,CS101,Intro to Programming,Spring,2024,2.34,3
6933,STU0407,CS401,Machine Learning,Fall,2025,3.21,3
6934,STU0407,CS301,Databases,Fall,2025,3.3,4
6935,STU0407,CS301,Databases,Spring,2025,2.16,3
6936,STU0407,CS201,Data Structures,Spring,2025,3.03,3
6937,STU0407,CS101,Intro to Programming,Spring,2025,2.42,3
6938,STU0407,CS501,Big Data,Spring,2025,2.62,3
6939,STU0408,EN201,Circuit Analysis,Fall,2023,3.2,4
6940,STU0408,EN101,Engineering Drawing,Fall,2023,3.31,4
6941,STU0408,EN301,Control Systems,Fall,2023,2.04,3
6942,STU0408,EN201,Circuit Analysis,Spring,2023,2.71,4
6943,STU0408,EN301,Control Systems,Spring,2023,2.42,4
6944,STU0408,EN101,Engineering Drawing,Spring,2023,3.39,4
6945,STU0408,EN201,Circuit Analysis,Fall,2024,2.8,4
6946,STU0408,EN101,Engineering Drawing,Fall,2024,2.01,4
6947,STU0408,EN301,Control Systems,Fall,2024,2.92,4
6948,STU0408,EN201,Circuit Analysis,Spring,2024,2.96,3
6949,STU0408,EN301,Control Systems,Spring,2024,3.34,4
6950,STU0408,EN101,Engineering Drawing,Spring,2024,2.08,3
6951,STU0408,EN101,Engineering Drawing,Fall,2025,2.18,4
6952,STU0408,EN201,Circuit Analysis,Fall,2025,2.26,3
6953,STU0408,EN301,Control Systems,Fall,2025,3.46,3
6954,STU0408,EN301,Control Systems,Spring,2025,3.19,4
6955,STU0408,EN201,Circuit Analysis,Spring,2025,3.4,3
6956,STU0409,CS301,Databases,Fall,2023,3.95,3
6957,STU0409,CS101,Intro to Programming,Fall,2023,3.56,3
6958,STU0409,CS401,Machine Learning,Fall,2023,3.56,4
6959,STU0409,CS201,Data Structures,Spring,2023,3.73,3
6960,STU0409,CS101,Intro to Programming,Spring,2023,3.42,3
6961,STU0409,CS301,Databases,Spring,2023,2.87,4
6962,STU0409,CS101,Intro to Programming,Fall,2024,4.0,4
6963,STU0409,CS201,Data Structures,Fall,2024,4.0,4
6964,STU0409,CS401,Machine Learning,Spring,2024,2.79,4
6965,STU0409,CS101,Intro to Programming,Spring,2024,3.89,3
6966,STU0409,CS201,Data Structures,Spring,2024,4.0,3
6967,STU0409,CS301,Databases,Spring,2024,4.0,4
