student_id,course_id,date,status
STU0453,CS201,2025-04-11,present
STU0453,CS501,2025-04-15,present
STU0453,CS501,2025-04-17,present
STU0453,CS301,2025-04-21,present
STU0453,CS401,2025-04-23,present
STU0453,CS401,2025-04-25,present
STU0453,CS201,2025-04-29,present
STU0454,MT301,2025-01-01,absent
STU0454,MT101,2025-01-03,present
STU0454,MT301,2025-01-07,present
STU0454,MT301,2025-01-09,present
STU0454,MT301,2025-01-13,late
STU0454,MT201,2025-01-15,present
STU0454,MT301,2025-01-17,present
STU0454,MT101,2025-01-21,late
STU0454,MT401,2025-01-23,present
STU0454,MT401,2025-01-27,present
STU0454,MT301,2025-01-29,present
STU0454,MT301,2025-01-31,absent
STU0454,MT401,2025-02-04,late
STU0454,MT301,2025-02-06,absent
STU0454,MT201,2025-02-10,present
STU0454,MT401,2025-02-12,present
STU0454,MT301,2025-02-14,present
STU0454,MT201,2025-02-18,absent
STU0454,MT301,2025-02-20,absent
STU0454,MT201,2025-02-24,present
STU0454,MT401,2025-02-26,present
STU0454,MT301,2025-02-28,present
STU0454,MT201,2025-03-04,present
STU0454,MT201,2025-03-06,present
STU0454,MT201,2025-03-10,present
STU0454,MT101,2025-03-12,present
STU0454,MT201,2025-03-14,present
STU0454,MT201,2025-03-18,absent
STU0454,MT101,2025-03-20,absent
STU0454,MT301,2025-03-24,late
STU0454,MT101,2025-03-26,present
STU0454,MT101,2025-03-28,present
STU0454,MT401,2025-04-01,present
STU0454,MT301,2025-04-03,late
STU0454,MT401,2025-04-07,present
STU0454,MT101,2025-04-09,present
STU0454,MT401,2025-04-11,present
STU0454,MT201,2025-04-15,absent
STU0454,MT401,2025-04-17,present
STU0454,MT301,2025-04-21,present
STU0454,MT201,2025-04-23,present
STU0454,MT101,2025-04-25,absent
STU0454,MT101,2025-04-29,present
STU0455,PH301,2025-01-01,present
STU0455,PH201,2025-01-03,present
STU0455,PH301,2025-01-07,present
STU0455,PH201,2025-01-09,present
STU0455,PH201,2025-01-13,present
STU0455,PH101,2025-01-15,present
STU0455,PH301,2025-01-17,late
STU0455,PH201,2025-01-21,present
STU0455,PH201,2025-01-23,absent
STU0455,PH101,2025-01-27,present
STU0455,PH201,2025-01-29,present
STU0455,PH101,2025-01-31,absent
STU0455,PH201,2025-02-04,present
STU0455,PH101,2025-02-06,present
STU0455,PH101,2025-02-10,present
STU0455,PH301,2025-02-12,absent
STU0455,PH101,2025-02-14,present
STU0455,PH101,2025-02-18,present
STU0455,PH101,2025-02-20,late
STU0455,PH301,2025-02-24,present
STU0455,PH301,2025-02-26,present
STU0455,PH201,2025-02-28,present
STU0455,PH201,2025-03-04,late
STU0455,PH301,2025-03-06,present
STU0455,PH301,2025-03-10,present
STU0455,PH101,2025-03-12,present
STU0455,PH101,2025-03-14,absent
STU0455,PH101,2025-03-18,absent
STU0455,PH201,2025-03-20,present
STU0455,PH301,2025-03-24,present
STU0455,PH101,2025-03-26,absent
STU0455,PH201,2025-03-28,present
STU0455,PH301,2025-04-01,late
STU0455,PH201,2025-04-03,present
STU0455,PH101,2025-04-07,present
STU0455,PH201,2025-04-09,present
STU0455,PH301,2025-04-11,absent
STU0455,PH201,2025-04-15,present
STU0455,PH301,2025-04-17,present
STU0455,PH101,2025-04-21,present
STU0455,PH301,2025-04-23,present
STU0455,PH301,2025-04-25,present
STU0455,PH201,2025-04-29,present
STU0456,BU301,2025-01-01,absent
STU0456,BU301,2025-01-03,present
STU0456,BU301,2025-01-07,present
STU0456,BU201,2025-01-09,present
STU0456,BU201,2025-01-13,present
STU0456,BU401,2025-01-15,present
STU0456,BU301,2025-01-17,late
STU0456,BU301,2025-01-21,absent
STU0456,BU101,2025-01-23,present
STU0456,BU101,2025-01-27,absent
STU0456,BU101,2025-01-29,present
STU0456,BU101,2025-01-31,present
STU0456,BU201,2025-02-04,present
STU0456,BU101,2025-02-06,present
STU0456,BU401,2025-02-10,present
STU0456,BU401,2025-02-12,present
STU0456,BU401,2025-02-14,present
STU0456,BU101,2025-02-18,absent
STU0456,BU301,2025-02-20,present
STU0456,BU101,2025-02-24,present
STU0456,BU401,2025-02-26,absent
STU0456,BU201,2025-02-28,absent
STU0456,BU201,2025-03-04,absent
STU0456,BU201,2025-03-06,present
STU0456,BU101,2025-03-10,absent
STU0456,BU301,2025-03-12,absent
STU0456,BU101,2025-03-14,present
STU0456,BU401,2025-03-18,present
STU0456,BU301,2025-03-20,present
STU0456,BU101,2025-03-24,present
STU0456,BU401,2025-03-26,present
STU0456,BU401,2025-03-28,late
STU0456,BU201,2025-04-01,present
STU0456,BU401,2025-04-03,absent
STU0456,BU101,2025-04-07,present
STU0456,BU301,2025-04-09,present
STU0456,BU401,2025-04-11,present
STU0456,BU301,2025-04-15,present
STU0456,BU201,2025-04-17,present
STU0456,BU101,2025-04-21,late
STU0456,BU301,2025-04-23,present
STU0456,BU201,2025-04-25,absent
STU0456,BU301,2025-04-29,present
STU0457,CS201,2025-01-01,present
STU0457,CS201,2025-01-03,present
STU0457,CS101,2025-01-07,present
STU0457,CS401,2025-01-09,present
STU0457,CS101,2025-01-13,present
STU0457,CS301,2025-01-15,present
STU0457,CS201,2025-01-17,absent
STU0457,CS101,2025-01-21,present
STU0457,CS101,2025-01-23,present
STU0457,CS401,2025-01-27,present
STU0457,CS401,2025-01-29,absent
STU0457,CS201,2025-01-31,absent
STU0457,CS201,2025-02-04,absent
STU0457,CS201,2025-02-06,present
STU0457,CS501,2025-02-10,present
STU0457,CS401,2025-02-12,absent
STU0457,CS301,2025-02-14,present
STU0457,CS501,2025-02-18,present
STU0457,CS501,2025-02-20,present
STU0457,CS301,2025-02-24,present
STU0457,CS501,2025-02-26,present
STU0457,CS501,2025-02-28,present
STU0457,CS201,2025-03-04,present
STU0457,CS401,2025-03-06,present
STU0457,CS401,2025-03-10,absent
STU0457,CS301,2025-03-12,present
STU0457,CS201,2025-03-14,present
STU0457,CS501,2025-03-18,present
STU0457,CS401,2025-03-20,present
STU0457,CS101,2025-03-24,present
STU0457,CS101,2025-03-26,present
STU0457,CS401,2025-03-28,present
STU0457,CS401,2025-04-01,present
STU0457,CS401,2025-04-03,absent
STU0457,CS501,2025-04-07,present
STU0457,CS401,2025-04-09,present
STU0457,CS201,2025-04-11,present
STU0457,CS501,2025-04-15,late
STU0457,CS501,2025-04-17,present
STU0457,CS101,2025-04-21,absent
STU0457,CS101,2025-04-23,present
STU0457,CS101,2025-04-25,present
STU0457,CS101,2025-04-29,present
STU0458,CS201,2025-01-01,present
STU0458,CS101,2025-01-03,absent
STU0458,CS301,2025-01-07,present
STU0458,CS201,2025-01-09,present
STU0458,CS501,2025-01-13,absent
STU0458,CS201,2025-01-15,present
STU0458,CS201,2025-01-17,absent
STU0458,CS501,2025-01-21,absent
STU0458,CS201,2025-01-23,present
STU0458,CS301,2025-01-27,late
STU0458,CS201,2025-01-29,present
STU0458,CS201,2025-01-31,present
STU0458,CS201,2025-02-04,present
STU0458,CS401,2025-02-06,present
STU0458,CS401,2025-02-10,present
STU0458,CS301,2025-02-12,present
STU0458,CS101,2025-02-14,present
STU0458,CS301,2025-02-18,present
STU0458,CS301,2025-02-20,absent
STU0458,CS501,2025-02-24,absent
STU0458,CS101,2025-02-26,absent
STU0458,CS401,2025-02-28,present
STU0458,CS201,2025-03-04,present
STU0458,CS201,2025-03-06,present
STU0458,CS301,2025-03-10,present
STU0458,CS301,2025-03-12,absent
STU0458,CS501,2025-03-14,present
STU0458,CS501,2025-03-18,present
STU0458,CS401,2025-03-20,late
STU0458,CS501,2025-03-24,absent
STU0458,CS301,2025-03-26,present
STU0458,CS401,2025-03-28,present
STU0458,CS101,2025-04-01,late
STU0458,CS301,2025-04-03,present
STU0458,CS101,2025-04-07,present
STU0458,CS201,2025-04-09,present
STU0458,CS401,2025-04-11,present
STU0458,CS101,2025-04-15,absent
STU0458,CS401,2025-04-17,present
STU0458,CS301,2025-04-21,present
STU0458,CS301,2025-04-23,present
STU0458,CS301,2025-04-25,present
STU0458,CS201,2025-04-29,present
STU0459,EN201,2025-01-01,present
STU0459,EN301,2025-01-03,present
STU0459,EN101,2025-01-07,present
STU0459,EN101,2025-01-09,present
STU0459,EN301,2025-01-13,present
STU0459,EN301,2025-01-15,present
STU0459,EN301,2025-01-17,present
STU0459,EN201,2025-01-21,present
STU0459,EN101,2025-01-23,present
STU0459,EN101,2025-01-27,present
STU0459,EN101,2025-01-29,late
STU0459,EN201,2025-01-31,present
STU0459,EN301,2025-02-04,present
STU0459,EN201,2025-02-06,present
STU0459,EN101,2025-02-10,present
STU0459,EN301,2025-02-12,present
STU0459,EN201,2025-02-14,present
STU0459,EN301,2025-02-18,present
STU0459,EN301,2025-02-20,present
STU0459,EN101,2025-02-24,present
STU0459,EN201,2025-02-26,present
STU0459,EN201,2025-02-28,present
STU0459,EN301,2025-03-04,present
STU0459,EN201,2025-03-06,present
STU0459,EN101,2025-03-10,absent
STU0459,EN101,2025-03-12,present
STU0459,EN101,2025-03-14,present
STU0459,EN301,2025-03-18,present
STU0459,EN201,2025-03-20,present
STU0459,EN301,2025-03-24,present
STU0459,EN301,2025-03-26,present
STU0459,EN301,2025-03-28,present
STU0459,EN201,2025-04-01,present
STU0459,EN201,2025-04-03,present
STU0459,EN201,2025-04-07,present
STU0459,EN101,2025-04-09,present
STU0459,EN301,2025-04-11,present
STU0459,EN301,2025-04-15,present
STU0459,EN101,2025-04-17,present
STU0459,EN201,2025-04-21,present
STU0459,EN101,2025-04-23,present
STU0459,EN201,2025-04-25,present
STU0459,EN201,2025-04-29,present
STU0460,MT101,2025-01-01,absent
STU0460,MT201,2025-01-03,absent
STU0460,MT401,2025-01-07,present
STU0460,MT401,2025-01-09,present
STU0460,MT101,2025-01-13,present
STU0460,MT301,2025-01-15,present
STU0460,MT101,2025-01-17,present
STU0460,MT201,2025-01-21,absent
STU0460,MT301,2025-01-23,absent
STU0460,MT401,2025-01-27,late
STU0460,MT201,2025-01-29,absent
STU0460,MT201,2025-01-31,late
STU0460,MT401,2025-02-04,present
STU0460,MT201,2025-02-06,late
STU0460,MT301,2025-02-10,present
STU0460,MT401,2025-02-12,present
STU0460,MT301,2025-02-14,present
STU0460,MT301,2025-02-18,late
STU0460,MT401,2025-02-20,present
STU0460,MT101,2025-02-24,present
STU0460,MT301,2025-02-26,present
STU0460,MT301,2025-02-28,present
STU0460,MT101,2025-03-04,present
STU0460,MT101,2025-03-06,absent
STU0460,MT101,2025-03-10,late
STU0460,MT401,2025-03-12,absent
STU0460,MT301,2025-03-14,present
STU0460,MT401,2025-03-18,present
STU0460,MT201,2025-03-20,present
STU0460,MT201,2025-03-24,present
STU0460,MT201,2025-03-26,present
STU0460,MT401,2025-03-28,absent
STU0460,MT401,2025-04-01,present
STU0460,MT101,2025-04-03,absent
STU0460,MT101,2025-04-07,late
STU0460,MT101,2025-04-09,present
STU0460,MT401,2025-04-11,late
STU0460,MT301,2025-04-15,absent
STU0460,MT101,2025-04-17,present
STU0460,MT201,2025-04-21,present
STU0460,MT301,2025-04-23,present
STU0460,MT201,2025-04-25,present
STU0460,MT401,2025-04-29,present
STU0461,EN101,2025-01-01,present
STU0461,EN301,2025-01-03,present
STU0461,EN101,2025-01-07,present
STU0461,EN201,2025-01-09,present
STU0461,EN301,2025-01-13,present
STU0461,EN201,2025-01-15,present
STU0461,EN101,2025-01-17,present
STU0461,EN101,2025-01-21,present
STU0461,EN101,2025-01-23,absent
STU0461,EN301,2025-01-27,present
STU0461,EN101,2025-01-29,present
STU0461,EN201,2025-01-31,present
STU0461,EN101,2025-02-04,present
STU0461,EN301,2025-02-06,present
STU0461,EN201,2025-02-10,present
STU0461,EN101,2025-02-12,present
STU0461,EN301,2025-02-14,present
STU0461,EN201,2025-02-18,present
STU0461,EN201,2025-02-20,present
STU0461,EN201,2025-02-24,present
STU0461,EN201,2025-02-26,absent
STU0461,EN101,2025-02-28,present
STU0461,EN201,2025-03-04,present
STU0461,EN201,2025-03-06,present
STU0461,EN201,2025-03-10,present
STU0461,EN301,2025-03-12,present
STU0461,EN201,2025-03-14,present
STU0461,EN101,2025-03-18,present
STU0461,EN101,2025-03-20,present
STU0461,EN301,2025-03-24,present
STU0461,EN201,2025-03-26,present
STU0461,EN201,2025-03-28,late
STU0461,EN301,2025-04-01,absent
STU0461,EN301,2025-04-03,present
STU0461,EN101,2025-04-07,present
STU0461,EN201,2025-04-09,present
STU0461,EN201,2025-04-11,present
STU0461,EN101,2025-04-15,absent
STU0461,EN201,2025-04-17,present
STU0461,EN301,2025-04-21,present
STU0461,EN301,2025-04-23,present
STU0461,EN101,2025-04-25,present
STU0461,EN101,2025-04-29,absent
STU0462,CS301,2025-01-01,present
STU0462,CS101,2025-01-03,present
STU0462,CS501,2025-01-07,present
STU0462,CS201,2025-01-09,present
STU0462,CS201,2025-01-13,present
STU0462,CS401,2025-01-15,late
STU0462,CS501,2025-01-17,present
STU0462,CS201,2025-01-21,absent
STU0462,CS401,2025-01-23,present
STU0462,CS101,2025-01-27,present
STU0462,CS301,2025-01-29,late
STU0462,CS501,2025-01-31,present
STU0462,CS201,2025-02-04,present
STU0462,CS401,2025-02-06,present
STU0462,CS401,2025-02-10,present
STU0462,CS501,2025-02-12,present
STU0462,CS401,2025-02-14,absent
STU0462,CS401,2025-02-18,late
STU0462,CS501,2025-02-20,present
STU0462,CS101,2025-02-24,absent
STU0462,CS501,2025-02-26,absent
STU0462,CS101,2025-02-28,absent
STU0462,CS401,2025-03-04,present
STU0462,CS501,2025-03-06,present
STU0462,CS301,2025-03-10,present
STU0462,CS401,2025-03-12,present
STU0462,CS301,2025-03-14,present
STU0462,CS201,2025-03-18,present
STU0462,CS101,2025-03-20,present
STU0462,CS101,2025-03-24,present
STU0462,CS101,2025-03-26,present
STU0462,CS201,2025-03-28,present
STU0462,CS201,2025-04-01,absent
STU0462,CS401,2025-04-03,present
STU0462,CS301,2025-04-07,absent
STU0462,CS101,2025-04-09,late
STU0462,CS501,2025-04-11,absent
STU0462,CS201,2025-04-15,absent
STU0462,CS401,2025-04-17,late
STU0462,CS101,2025-04-21,present
STU0462,CS301,2025-04-23,late
STU0462,CS401,2025-04-25,absent
STU0462,CS101,2025-04-29,absent
STU0463,CS501,2025-01-01,present
STU0463,CS201,2025-01-03,present
STU0463,CS501,2025-01-07,present
STU0463,CS101,2025-01-09,present
STU0463,CS201,2025-01-13,present
STU0463,CS201,2025-01-15,present
STU0463,CS401,2025-01-17,present
STU0463,CS101,2025-01-21,present
STU0463,CS301,2025-01-23,present
STU0463,CS201,2025-01-27,present
STU0463,CS101,2025-01-29,present
STU0463,CS201,2025-01-31,present
STU0463,CS401,2025-02-04,present
STU0463,CS301,2025-02-06,present
STU0463,CS401,2025-02-10,late
STU0463,CS201,2025-02-12,present
STU0463,CS401,2025-02-14,present
STU0463,CS501,2025-02-18,present
STU0463,CS201,2025-02-20,present
STU0463,CS501,2025-02-24,present
STU0463,CS201,2025-02-26,late
STU0463,CS201,2025-02-28,present
STU0463,CS401,2025-03-04,present
STU0463,CS501,2025-03-06,absent
STU0463,CS501,2025-03-10,present
STU0463,CS301,2025-03-12,present
STU0463,CS501,2025-03-14,present
STU0463,CS301,2025-03-18,present
STU0463,CS301,2025-03-20,present
STU0463,CS201,2025-03-24,present
STU0463,CS401,2025-03-26,present
STU0463,CS401,2025-03-28,present
STU0463,CS201,2025-04-01,absent
STU0463,CS501,2025-04-03,present
STU0463,CS201,2025-04-07,present
STU0463,CS201,2025-04-09,present
STU0463,CS401,2025-04-11,present
STU0463,CS501,2025-04-15,present
STU0463,CS501,2025-04-17,present
STU0463,CS201,2025-04-21,present
STU0463,CS201,2025-04-23,present
STU0463,CS301,2025-04-25,present
STU0463,CS101,2025-04-29,absent
STU0464,EN301,2025-01-01,present
STU0464,EN201,2025-01-03,present
STU0464,EN101,2025-01-07,present
STU0464,EN301,2025-01-09,present
STU0464,EN101,2025-01-13,present
STU0464,EN301,2025-01-15,present
STU0464,EN201,2025-01-17,absent
STU0464,EN301,2025-01-21,present
STU0464,EN301,2025-01-23,present
STU0464,EN101,2025-01-27,absent
STU0464,EN301,2025-01-29,absent
STU0464,EN301,2025-01-31,present
STU0464,EN201,2025-02-04,present
STU0464,EN101,2025-02-06,present
STU0464,EN301,2025-02-10,present
STU0464,EN301,2025-02-12,present
STU0464,EN101,2025-02-14,present
STU0464,EN301,2025-02-18,late
STU0464,EN301,2025-02-20,present
STU0464,EN101,2025-02-24,absent
STU0464,EN301,2025-02-26,absent
STU0464,EN301,2025-02-28,present
STU0464,EN301,2025-03-04,present
STU0464,EN301,2025-03-06,present
STU0464,EN101,2025-03-10,present
STU0464,EN201,2025-03-12,present
STU0464,EN101,2025-03-14,present
STU0464,EN301,2025-03-18,present
STU0464,EN101,2025-03-20,present
STU0464,EN101,2025-03-24,present
STU0464,EN201,2025-03-26,present
STU0464,EN301,2025-03-28,present
STU0464,EN101,2025-04-01,present
STU0464,EN201,2025-04-03,late
STU0464,EN101,2025-04-07,present
STU0464,EN201,2025-04-09,present
STU0464,EN201,2025-04-11,present
STU0464,EN201,2025-04-15,present
STU0464,EN101,2025-04-17,present
STU0464,EN101,2025-04-21,present
STU0464,EN201,2025-04-23,present
STU0464,EN201,2025-04-25,present
STU0464,EN301,2025-04-29,late
STU0465,CS301,2025-01-01,present
STU0465,CS201,2025-01-03,present
STU0465,CS401,2025-01-07,present
STU0465,CS401,2025-01-09,late
STU0465,CS201,2025-01-13,absent
STU0465,CS201,2025-01-15,absent
STU0465,CS401,2025-01-17,present
STU0465,CS201,2025-01-21,present
STU0465,CS201,2025-01-23,present
STU0465,CS201,2025-01-27,present
STU0465,CS101,2025-01-29,absent
STU0465,CS301,2025-01-31,late
STU0465,CS301,2025-02-04,present
STU0465,CS201,2025-02-06,present
STU0465,CS201,2025-02-10,absent
STU0465,CS301,2025-02-12,present
STU0465,CS101,2025-02-14,present
STU0465,CS101,2025-02-18,absent
STU0465,CS401,2025-02-20,present
STU0465,CS501,2025-02-24,absent
STU0465,CS501,2025-02-26,present
STU0465,CS201,2025-02-28,absent
STU0465,CS201,2025-03-04,absent
STU0465,CS501,2025-03-06,absent
STU0465,CS401,2025-03-10,present
STU0465,CS301,2025-03-12,present
STU0465,CS301,2025-03-14,present
STU0465,CS101,2025-03-18,present
STU0465,CS101,2025-03-20,absent
STU0465,CS401,2025-03-24,present
STU0465,CS301,2025-03-26,absent
STU0465,CS101,2025-03-28,present
STU0465,CS401,2025-04-01,present
STU0465,CS101,2025-04-03,absent
STU0465,CS501,2025-04-07,present
STU0465,CS401,2025-04-09,absent
STU0465,CS201,2025-04-11,present
STU0465,CS301,2025-04-15,late
STU0465,CS501,2025-04-17,present
STU0465,CS301,2025-04-21,absent
STU0465,CS101,2025-04-23,present
STU0465,CS201,2025-04-25,present
STU0465,CS201,2025-04-29,absent
STU0466,PH301,2025-01-01,absent
STU0466,PH201,2025-01-03,present
STU0466,PH201,2025-01-07,present
STU0466,PH301,2025-01-09,present
STU0466,PH101,2025-01-13,present
STU0466,PH301,2025-01-15,absent
STU0466,PH201,2025-01-17,present
STU0466,PH201,2025-01-21,present
STU0466,PH201,2025-01-23,absent
STU0466,PH101,2025-01-27,present
STU0466,PH301,2025-01-29,absent
STU0466,PH301,2025-01-31,late
STU0466,PH201,2025-02-04,present
STU0466,PH201,2025-02-06,absent
STU0466,PH301,2025-02-10,present
STU0466,PH201,2025-02-12,present
STU0466,PH201,2025-02-14,present
STU0466,PH101,2025-02-18,present
STU0466,PH301,2025-02-20,present
STU0466,PH101,2025-02-24,present
STU0466,PH301,2025-02-26,late
STU0466,PH101,2025-02-28,absent
STU0466,PH101,2025-03-04,late
STU0466,PH101,2025-03-06,present
STU0466,PH301,2025-03-10,present
STU0466,PH101,2025-03-12,present
STU0466,PH201,2025-03-14,present
STU0466,PH101,2025-03-18,present
STU0466,PH101,2025-03-20,absent
STU0466,PH301,2025-03-24,present
STU0466,PH301,2025-03-26,present
STU0466,PH101,2025-03-28,present
STU0466,PH301,2025-04-01,present
STU0466,PH301,2025-04-03,present
STU0466,PH101,2025-04-07,present
STU0466,PH301,2025-04-09,absent
STU0466,PH201,2025-04-11,present
STU0466,PH201,2025-04-15,absent
STU0466,PH201,2025-04-17,present
STU0466,PH201,2025-04-21,present
STU0466,PH101,2025-04-23,absent
STU0466,PH201,2025-04-25,present
STU0466,PH101,2025-04-29,present
STU0467,BU401,2025-01-01,absent
STU0467,BU301,2025-01-03,present
STU0467,BU101,2025-01-07,present
STU0467,BU401,2025-01-09,present
STU0467,BU401,2025-01-13,present
STU0467,BU401,2025-01-15,present
STU0467,BU301,2025-01-17,present
STU0467,BU301,2025-01-21,absent
STU0467,BU101,2025-01-23,present
STU0467,BU401,2025-01-27,present
STU0467,BU401,2025-01-29,present
STU0467,BU401,2025-01-31,absent
STU0467,BU401,2025-02-04,present
STU0467,BU101,2025-02-06,present
STU0467,BU201,2025-02-10,present
STU0467,BU201,2025-02-12,present
STU0467,BU201,2025-02-14,present
STU0467,BU401,2025-02-18,late
STU0467,BU301,2025-02-20,present
STU0467,BU301,2025-02-24,present
STU0467,BU301,2025-02-26,absent
STU0467,BU101,2025-02-28,present
STU0467,BU301,2025-03-04,present
STU0467,BU201,2025-03-06,present
STU0467,BU401,2025-03-10,present
STU0467,BU101,2025-03-12,present
STU0467,BU301,2025-03-14,absent
STU0467,BU201,2025-03-18,present
STU0467,BU301,2025-03-20,present
STU0467,BU201,2025-03-24,present
STU0467,BU301,2025-03-26,present
STU0467,BU101,2025-03-28,present
STU0467,BU401,2025-04-01,present
STU0467,BU201,2025-04-03,present
STU0467,BU401,2025-04-07,present
STU0467,BU201,2025-04-09,present
STU0467,BU101,2025-04-11,absent
STU0467,BU401,2025-04-15,present
STU0467,BU401,2025-04-17,present
STU0467,BU401,2025-04-21,present
STU0467,BU301,2025-04-23,present
STU0467,BU301,2025-04-25,present
STU0467,BU201,2025-04-29,present
STU0468,BU201,2025-01-01,present
STU0468,BU201,2025-01-03,present
STU0468,BU101,2025-01-07,absent
STU0468,BU201,2025-01-09,present
STU0468,BU301,2025-01-13,present
STU0468,BU201,2025-01-15,present
STU0468,BU101,2025-01-17,present
STU0468,BU401,2025-01-21,present
STU0468,BU201,2025-01-23,present
STU0468,BU101,2025-01-27,present
STU0468,BU101,2025-01-29,present
STU0468,BU201,2025-01-31,present
STU0468,BU301,2025-02-04,present
STU0468,BU401,2025-02-06,present
STU0468,BU201,2025-02-10,present
STU0468,BU101,2025-02-12,present
STU0468,BU401,2025-02-14,present
STU0468,BU301,2025-02-18,late
STU0468,BU101,2025-02-20,present
STU0468,BU101,2025-02-24,absent
STU0468,BU201,2025-02-26,present
STU0468,BU301,2025-02-28,present
STU0468,BU201,2025-03-04,present
STU0468,BU301,2025-03-06,present
STU0468,BU101,2025-03-10,present
STU0468,BU201,2025-03-12,absent
STU0468,BU201,2025-03-14,absent
STU0468,BU201,2025-03-18,present
STU0468,BU401,2025-03-20,present
STU0468,BU101,2025-03-24,absent
STU0468,BU101,2025-03-26,absent
STU0468,BU301,2025-03-28,present
STU0468,BU301,2025-04-01,present
STU0468,BU201,2025-04-03,present
STU0468,BU301,2025-04-07,present
STU0468,BU101,2025-04-09,present
STU0468,BU201,2025-04-11,present
STU0468,BU301,2025-04-15,present
STU0468,BU401,2025-04-17,present
STU0468,BU201,2025-04-21,present
STU0468,BU301,2025-04-23,late
STU0468,BU201,2025-04-25,late
STU0468,BU101,2025-04-29,present
STU0469,CS401,2025-01-01,present
STU0469,CS101,2025-01-03,present
STU0469,CS501,2025-01-07,present
STU0469,CS101,2025-01-09,present
STU0469,CS401,2025-01-13,present
STU0469,CS201,2025-01-15,present
STU0469,CS201,2025-01-17,present
STU0469,CS301,2025-01-21,present
STU0469,CS301,2025-01-23,absent
STU0469,CS401,2025-01-27,present
STU0469,CS101,2025-01-29,present
STU0469,CS301,2025-01-31,present
STU0469,CS301,2025-02-04,present
STU0469,CS201,2025-02-06,present
STU0469,CS201,2025-02-10,present
STU0469,CS501,2025-02-12,present
STU0469,CS201,2025-02-14,present
STU0469,CS301,2025-02-18,present
STU0469,CS301,2025-02-20,present
STU0469,CS101,2025-02-24,present
STU0469,CS401,2025-02-26,present
STU0469,CS401,2025-02-28,present
STU0469,CS501,2025-03-04,absent
STU0469,CS501,2025-03-06,present
STU0469,CS201,2025-03-10,present
STU0469,CS201,2025-03-12,absent
STU0469,CS101,2025-03-14,present
STU0469,CS401,2025-03-18,present
STU0469,CS501,2025-03-20,present
STU0469,CS201,2025-03-24,present
STU0469,CS501,2025-03-26,present
STU0469,CS501,2025-03-28,present
STU0469,CS301,2025-04-01,present
STU0469,CS301,2025-04-03,present
STU0469,CS501,2025-04-07,present
STU0469,CS101,2025-04-09,present
STU0469,CS201,2025-04-11,present
STU0469,CS501,2025-04-15,absent
STU0469,CS301,2025-04-17,present
STU0469,CS301,2025-04-21,present
STU0469,CS401,2025-04-23,present
STU0469,CS101,2025-04-25,present
STU0469,CS501,2025-04-29,present
STU0470,PH201,2025-01-01,present
STU0470,PH301,2025-01-03,present
STU0470,PH301,2025-01-07,absent
STU0470,PH101,2025-01-09,late
STU0470,PH301,2025-01-13,present
STU0470,PH301,2025-01-15,present
STU0470,PH301,2025-01-17,present
STU0470,PH301,2025-01-21,present
STU0470,PH101,2025-01-23,present
STU0470,PH201,2025-01-27,absent
STU0470,PH301,2025-01-29,present
STU0470,PH101,2025-01-31,present
STU0470,PH201,2025-02-04,present
STU0470,PH201,2025-02-06,absent
STU0470,PH301,2025-02-10,present
STU0470,PH301,2025-02-12,absent
STU0470,PH101,2025-02-14,late
STU0470,PH101,2025-02-18,present
STU0470,PH201,2025-02-20,present
STU0470,PH201,2025-02-24,present
STU0470,PH101,2025-02-26,present
STU0470,PH301,2025-02-28,present
STU0470,PH201,2025-03-04,present
STU0470,PH201,2025-03-06,present
STU0470,PH101,2025-03-10,present
STU0470,PH101,2025-03-12,present
STU0470,PH101,2025-03-14,present
STU0470,PH301,2025-03-18,present
STU0470,PH201,2025-03-20,present
STU0470,PH101,2025-03-24,present
STU0470,PH101,2025-03-26,present
STU0470,PH201,2025-03-28,present
STU0470,PH201,2025-04-01,late
STU0470,PH301,2025-04-03,present
STU0470,PH201,2025-04-07,present
STU0470,PH201,2025-04-09,present
STU0470,PH101,2025-04-11,present
STU0470,PH201,2025-04-15,absent
STU0470,PH101,2025-04-17,present
STU0470,PH201,2025-04-21,present
STU0470,PH101,2025-04-23,present
STU0470,PH201,2025-04-25,present
STU0470,PH201,2025-04-29,present
STU0471,BU201,2025-01-01,present
STU0471,BU201,2025-01-03,present
STU0471,BU401,2025-01-07,present
STU0471,BU101,2025-01-09,present
STU0471,BU401,2025-01-13,absent
STU0471,BU201,2025-01-15,present
STU0471,BU401,2025-01-17,absent
STU0471,BU401,2025-01-21,present
STU0471,BU101,2025-01-23,absent
STU0471,BU201,2025-01-27,late
STU0471,BU401,2025-01-29,present
STU0471,BU301,2025-01-31,absent
STU0471,BU401,2025-02-04,present
STU0471,BU101,2025-02-06,absent
STU0471,BU401,2025-02-10,present
STU0471,BU301,2025-02-12,present
STU0471,BU201,2025-02-14,present
STU0471,BU101,2025-02-18,present
STU0471,BU201,2025-02-20,present
STU0471,BU101,2025-02-24,late
STU0471,BU401,2025-02-26,absent
STU0471,BU301,2025-02-28,present
STU0471,BU101,2025-03-04,absent
STU0471,BU401,2025-03-06,absent
STU0471,BU401,2025-03-10,present
STU0471,BU201,2025-03-12,present
STU0471,BU401,2025-03-14,present
STU0471,BU401,2025-03-18,absent
STU0471,BU201,2025-03-20,absent
STU0471,BU101,2025-03-24,present
STU0471,BU301,2025-03-26,present
