student_id,week_start,logins,time_spent_minutes,assignments_submitted,forum_posts
STU0398,2025-02-19,4,153,3,2
STU0398,2025-02-26,2,148,3,0
STU0398,2025-03-05,7,146,1,1
STU0398,2025-03-12,5,172,1,3
STU0398,2025-03-19,1,69,1,0
STU0398,2025-03-26,1,179,1,0
STU0398,2025-04-02,4,68,2,0
STU0398,2025-04-09,3,155,2,3
STU0398,2025-04-16,2,124,2,0
STU0398,2025-04-23,3,81,1,3
STU0398,2025-04-30,6,64,1,0
STU0398,2025-05-07,4,181,1,3
STU0398,2025-05-14,7,71,3,0
STU0399,2025-01-01,8,232,2,1
STU0399,2025-01-08,8,162,4,3
STU0399,2025-01-15,9,267,2,1
STU0399,2025-01-22,11,262,3,4
STU0399,2025-01-29,5,220,3,4
STU0399,2025-02-05,8,208,4,3
STU0399,2025-02-12,5,233,3,4
STU0399,2025-02-19,11,152,3,3
STU0399,2025-02-26,9,189,4,3
STU0399,2025-03-05,11,226,3,3
STU0399,2025-03-12,10,163,3,3
STU0399,2025-03-19,5,262,3,4
STU0399,2025-03-26,7,255,3,2
STU0399,2025-04-02,9,200,4,3
STU0399,2025-04-09,7,159,2,4
STU0399,2025-04-16,7,260,2,4
STU0399,2025-04-23,8,199,3,2
STU0399,2025-04-30,5,189,3,2
STU0399,2025-05-07,7,253,3,1
STU0399,2025-05-14,10,205,4,2
STU0400,2025-01-01,7,179,2,2
STU0400,2025-01-08,9,236,2,4
STU0400,2025-01-15,10,215,2,4
STU0400,2025-01-22,7,206,3,3
STU0400,2025-01-29,9,263,4,4
STU0400,2025-02-05,9,176,2,3
STU0400,2025-02-12,8,251,3,2
STU0400,2025-02-19,9,285,4,2
STU0400,2025-02-26,8,190,3,2
STU0400,2025-03-05,7,214,4,2
STU0400,2025-03-12,10,279,4,4
STU0400,2025-03-19,6,284,2,3
STU0400,2025-03-26,7,212,2,2
STU0400,2025-04-02,9,191,3,2
STU0400,2025-04-09,8,236,3,1
STU0400,2025-04-16,10,191,2,1
STU0400,2025-04-23,11,200,2,3
STU0400,2025-04-30,11,232,3,3
STU0400,2025-05-07,7,220,2,3
STU0400,2025-05-14,11,268,3,4
STU0401,2025-01-01,4,240,2,0
STU0401,2025-01-08,10,231,3,1
STU0401,2025-01-15,7,185,3,1
STU0401,2025-01-22,5,253,4,1
STU0401,2025-01-29,4,141,3,0
STU0401,2025-02-05,4,248,4,1
STU0401,2025-02-12,7,208,4,2
STU0401,2025-02-19,5,216,4,3
STU0401,2025-02-26,10,174,4,0
STU0401,2025-03-05,5,248,4,1
STU0401,2025-03-12,5,219,3,1
STU0401,2025-03-19,5,178,4,2
STU0401,2025-03-26,9,185,4,3
STU0401,2025-04-02,5,240,4,1
STU0401,2025-04-09,9,221,4,2
STU0401,2025-04-16,7,145,3,2
STU0401,2025-04-23,8,147,3,0
STU0401,2025-04-30,6,179,3,3
STU0401,2025-05-07,4,162,4,3
STU0401,2025-05-14,10,227,2,2
STU0402,2025-01-01,10,284,4,1
STU0402,2025-01-08,13,283,3,3
STU0402,2025-01-15,8,236,3,3
STU0402,2025-01-22,11,235,4,3
STU0402,2025-01-29,11,277,5,2
STU0402,2025-02-05,8,233,4,4
STU0402,2025-02-12,7,259,4,3
STU0402,2025-02-19,8,266,4,3
STU0402,2025-02-26,7,268,5,3
STU0402,2025-03-05,12,259,4,2
STU0402,2025-03-12,10,280,4,2
STU0402,2025-03-19,11,205,5,2
STU0402,2025-03-26,10,260,5,1
STU0402,2025-04-02,9,202,3,3
STU0402,2025-04-09,13,250,4,1
STU0402,2025-04-16,11,265,5,1
STU0402,2025-04-23,10,232,4,1
STU0402,2025-04-30,11,269,4,4
STU0402,2025-05-07,12,245,3,3
STU0402,2025-05-14,9,222,3,4
STU0403,2025-01-01,6,251,2,0
STU0403,2025-01-08,9,147,2,0
STU0403,2025-01-15,8,157,4,2
STU0403,2025-01-22,6,216,4,2
STU0403,2025-01-29,5,146,4,0
STU0403,2025-02-05,9,153,2,2
STU0403,2025-02-12,8,249,3,3
STU0403,2025-02-19,5,160,2,0
STU0403,2025-02-26,10,253,4,3
STU0403,2025-03-05,8,221,4,2
STU0403,2025-03-12,5,192,3,0
STU0403,2025-03-19,4,195,3,0
STU0403,2025-03-26,7,215,4,0
STU0403,2025-04-02,9,238,3,1
STU0403,2025-04-09,5,195,2,0
STU0403,2025-04-16,8,217,2,3
STU0403,2025-04-23,5,213,4,3
STU0403,2025-04-30,9,179,2,2
STU0403,2025-05-07,9,251,2,3
STU0403,2025-05-14,6,191,2,3
STU0404,2025-01-01,12,296,5,1
STU0404,2025-01-08,9,246,5,3
STU0404,2025-01-15,8,216,5,1
STU0404,2025-01-22,13,281,3,4
STU0404,2025-01-29,10,222,3,3
STU0404,2025-02-05,11,307,4,1
STU0404,2025-02-12,9,309,4,4
STU0404,2025-02-19,13,214,5,2
STU0404,2025-02-26,13,301,3,4
STU0404,2025-03-05,8,249,4,4
STU0404,2025-03-12,7,208,5,4
STU0404,2025-03-19,11,265,5,3
STU0404,2025-03-26,7,288,4,4
STU0404,2025-04-02,11,251,4,3
STU0404,2025-04-09,9,314,5,2
STU0404,2025-04-16,9,308,4,2
STU0404,2025-04-23,8,239,5,4
STU0404,2025-04-30,11,247,4,4
STU0404,2025-05-07,11,214,3,2
STU0404,2025-05-14,8,208,5,4
STU0405,2025-01-01,6,149,2,2
STU0405,2025-01-08,4,122,3,3
STU0405,2025-01-15,8,161,3,2
STU0405,2025-01-22,7,167,1,3
STU0405,2025-01-29,5,130,1,1
STU0405,2025-02-05,5,234,3,0
STU0405,2025-02-12,9,133,3,1
STU0405,2025-02-19,5,219,1,3
STU0405,2025-02-26,3,144,2,2
STU0405,2025-03-05,4,164,3,3
STU0405,2025-03-12,7,161,2,2
STU0405,2025-03-19,4,234,3,0
STU0405,2025-03-26,6,196,3,0
STU0405,2025-04-02,4,193,2,3
STU0405,2025-04-09,7,214,3,1
STU0405,2025-04-16,4,130,2,3
STU0405,2025-04-23,6,233,1,3
STU0405,2025-04-30,4,193,3,2
STU0405,2025-05-07,7,127,1,3
STU0405,2025-05-14,4,212,1,2
STU0406,2025-01-01,5,166,3,4
STU0406,2025-01-08,7,210,2,3
STU0406,2025-01-15,11,170,2,3
STU0406,2025-01-22,8,225,2,4
STU0406,2025-01-29,11,173,4,1
STU0406,2025-02-05,10,211,2,3
STU0406,2025-02-12,7,178,2,1
STU0406,2025-02-19,11,194,2,2
STU0406,2025-02-26,9,246,4,4
STU0406,2025-03-05,5,151,4,4
STU0406,2025-03-12,9,217,4,3
STU0406,2025-03-19,9,242,2,3
STU0406,2025-03-26,11,144,3,1
STU0406,2025-04-02,8,202,2,2
STU0406,2025-04-09,9,161,2,4
STU0406,2025-04-16,7,153,2,2
STU0406,2025-04-23,7,215,3,3
STU0406,2025-04-30,8,219,3,1
STU0406,2025-05-07,5,175,2,1
STU0406,2025-05-14,6,164,3,1
STU0407,2025-01-01,5,210,2,2
STU0407,2025-01-08,9,158,3,3
STU0407,2025-01-15,11,237,3,2
STU0407,2025-01-22,5,166,3,4
STU0407,2025-01-29,8,180,2,1
STU0407,2025-02-05,11,227,3,1
STU0407,2025-02-12,7,179,3,1
STU0407,2025-02-19,11,184,2,1
STU0407,2025-02-26,9,195,4,4
STU0407,2025-03-05,10,266,2,4
STU0407,2025-03-12,5,260,3,2
STU0407,2025-03-19,7,153,3,1
STU0407,2025-03-26,6,152,2,3
STU0407,2025-04-02,8,171,2,3
STU0407,2025-04-09,6,171,3,1
STU0407,2025-04-16,9,169,2,2
STU0407,2025-04-23,11,163,3,4
STU0407,2025-04-30,5,201,2,4
STU0407,2025-05-07,10,263,4,1
STU0407,2025-05-14,10,207,3,3
STU0408,2025-01-01,8,150,3,2
STU0408,2025-01-08,10,155,4,1
STU0408,2025-01-15,5,183,2,0
STU0408,2025-01-22,6,190,2,1
STU0408,2025-01-29,5,224,4,1
STU0408,2025-02-05,6,251,3,2
STU0408,2025-02-12,7,256,4,3
STU0408,2025-02-19,8,155,3,0
STU0408,2025-02-26,8,183,3,0
STU0408,2025-03-05,5,198,2,1
STU0408,2025-03-12,9,183,4,3
STU0408,2025-03-19,10,215,3,0
STU0408,2025-03-26,8,202,4,2
STU0408,2025-04-02,4,197,4,3
STU0408,2025-04-09,7,218,4,1
STU0408,2025-04-16,8,237,2,3
STU0408,2025-04-23,8,167,4,2
STU0408,2025-04-30,9,234,4,2
STU0408,2025-05-07,10,201,2,0
STU0408,2025-05-14,5,145,2,2
STU0409,2025-01-01,8,220,3,3
STU0409,2025-01-08,11,321,3,1
STU0409,2025-01-15,13,309,4,4
STU0409,2025-01-22,11,285,3,2
STU0409,2025-01-29,11,313,5,2
STU0409,2025-02-05,8,214,3,4
STU0409,2025-02-12,8,292,5,3
STU0409,2025-02-19,11,222,3,3
STU0409,2025-02-26,12,291,5,2
STU0409,2025-03-05,12,240,5,2
STU0409,2025-03-12,10,300,3,1
STU0409,2025-03-19,9,217,4,4
STU0409,2025-03-26,8,308,5,3
STU0409,2025-04-02,13,294,3,1
STU0409,2025-04-09,8,288,3,1
STU0409,2025-04-16,10,240,3,3
STU0409,2025-04-23,7,234,5,4
STU0409,2025-04-30,13,289,4,2
STU0409,2025-05-07,7,219,5,1
STU0409,2025-05-14,10,283,3,3
STU0410,2025-01-01,5,239,4,0
STU0410,2025-01-08,4,170,4,1
STU0410,2025-01-15,4,209,4,0
STU0410,2025-01-22,5,132,3,1
STU0410,2025-01-29,10,164,3,0
STU0410,2025-02-05,8,172,2,0
STU0410,2025-02-12,9,247,3,3
STU0410,2025-02-19,9,169,4,0
STU0410,2025-02-26,6,237,2,2
STU0410,2025-03-05,7,226,3,3
STU0410,2025-03-12,8,237,2,0
STU0410,2025-03-19,9,161,3,1
STU0410,2025-03-26,4,175,2,1
STU0410,2025-04-02,8,160,2,2
STU0410,2025-04-09,8,161,4,1
STU0410,2025-04-16,9,198,4,1
STU0410,2025-04-23,10,152,2,2
STU0410,2025-04-30,9,210,3,1
STU0410,2025-05-07,6,246,4,3
STU0410,2025-05-14,10,153,3,1
STU0411,2025-01-01,13,271,4,1
STU0411,2025-01-08,12,334,5,2
STU0411,2025-01-15,12,249,4,3
STU0411,2025-01-22,9,293,5,4
STU0411,2025-01-29,14,332,3,1
STU0411,2025-02-05,12,297,5,2
STU0411,2025-02-12,13,269,3,2
STU0411,2025-02-19,11,273,5,1
STU0411,2025-02-26,8,350,5,2
STU0411,2025-03-05,13,282,5,3
STU0411,2025-03-12,8,292,5,3
STU0411,2025-03-19,14,332,5,4
STU0411,2025-03-26,13,355,4,4
STU0411,2025-04-02,10,245,4,2
STU0411,2025-04-09,11,332,4,3
STU0411,2025-04-16,14,265,3,1
STU0411,2025-04-23,9,263,5,4
STU0411,2025-04-30,10,331,4,4
STU0411,2025-05-07,10,270,3,3
STU0411,2025-05-14,12,262,3,1
STU0412,2025-01-01,2,180,2,0
STU0412,2025-01-08,3,204,3,1
STU0412,2025-01-15,4,87,1,0
STU0412,2025-01-22,6,107,1,1
STU0412,2025-01-29,8,125,1,3
STU0412,2025-02-05,4,124,2,3
STU0412,2025-02-12,5,111,1,0
STU0412,2025-02-19,5,140,3,2
STU0412,2025-02-26,6,92,3,2
STU0412,2025-03-05,8,164,2,0
STU0412,2025-03-12,5,138,2,2
STU0412,2025-03-19,5,194,2,0
STU0412,2025-03-26,4,145,1,3
STU0412,2025-04-02,7,159,1,1
STU0412,2025-04-09,2,87,1,1
STU0412,2025-04-16,8,121,3,1
STU0412,2025-04-23,6,120,2,2
STU0412,2025-04-30,4,182,1,3
STU0412,2025-05-07,4,193,3,1
STU0412,2025-05-14,8,165,3,1
STU0413,2025-01-01,14,284,3,2
STU0413,2025-01-08,13,277,5,3
STU0413,2025-01-15,10,218,3,1
STU0413,2025-01-22,8,215,4,4
STU0413,2025-01-29,12,330,5,4
STU0413,2025-02-05,11,291,3,2
STU0413,2025-02-12,13,270,4,4
STU0413,2025-02-19,10,253,3,2
STU0413,2025-02-26,14,335,3,4
STU0413,2025-03-05,12,267,5,2
STU0413,2025-03-12,13,279,4,4
STU0413,2025-03-19,12,318,4,2
STU0413,2025-03-26,14,252,5,3
STU0413,2025-04-02,12,270,3,3
STU0413,2025-04-09,11,231,3,2
STU0413,2025-04-16,13,225,4,2
STU0413,2025-04-23,14,301,4,1
STU0413,2025-04-30,10,303,4,3
STU0413,2025-05-07,12,223,4,4
STU0413,2025-05-14,10,282,3,1
STU0414,2025-01-01,8,242,5,3
STU0414,2025-01-08,10,272,4,3
STU0414,2025-01-15,8,255,4,3
STU0414,2025-01-22,11,263,4,3
STU0414,2025-01-29,12,337,3,1
STU0414,2025-02-05,9,335,3,2
STU0414,2025-02-12,9,342,5,4
STU0414,2025-02-19,14,315,3,4
STU0414,2025-02-26,12,332,5,4
STU0414,2025-03-05,13,241,4,2
STU0414,2025-03-12,14,252,5,2
STU0414,2025-03-19,10,318,3,1
STU0414,2025-03-26,14,280,5,3
STU0414,2025-04-02,11,262,3,2
STU0414,2025-04-09,9,256,3,2
STU0414,2025-04-16,11,346,3,1
STU0414,2025-04-23,11,348,4,3
STU0414,2025-04-30,9,283,5,2
STU0414,2025-05-07,9,240,5,1
STU0414,2025-05-14,9,267,3,2
STU0415,2025-01-01,10,308,3,1
STU0415,2025-01-08,13,291,3,3
STU0415,2025-01-15,14,280,4,4
STU0415,2025-01-22,9,294,5,3
STU0415,2025-01-29,11,263,3,2
STU0415,2025-02-05,13,357,5,2
STU0415,2025-02-12,13,333,5,3
STU0415,2025-02-19,12,275,4,4
STU0415,2025-02-26,8,272,4,4
STU0415,2025-03-05,9,264,5,1
STU0415,2025-03-12,12,257,3,2
STU0415,2025-03-19,13,294,3,1
STU0415,2025-03-26,12,265,3,4
STU0415,2025-04-02,10,239,3,1
STU0415,2025-04-09,11,313,4,4
STU0415,2025-04-16,14,272,3,3
STU0415,2025-04-23,8,306,5,1
STU0415,2025-04-30,14,334,4,4
STU0415,2025-05-07,13,292,5,3
STU0415,2025-05-14,8,285,3,2
STU0416,2025-01-01,7,274,4,3
STU0416,2025-01-08,9,286,5,2
STU0416,2025-01-15,7,282,4,1
STU0416,2025-01-22,9,219,4,4
STU0416,2025-01-29,13,240,5,4
STU0416,2025-02-05,7,279,5,1
STU0416,2025-02-12,11,253,4,1
STU0416,2025-02-19,12,310,3,1
STU0416,2025-02-26,8,227,4,2
STU0416,2025-03-05,9,250,4,3
STU0416,2025-03-12,8,285,4,2
STU0416,2025-03-19,7,307,5,3
STU0416,2025-03-26,13,261,3,1
STU0416,2025-04-02,12,262,5,3
STU0416,2025-04-09,13,226,3,2
STU0416,2025-04-16,13,227,4,4
STU0416,2025-04-23,13,240,5,4
STU0416,2025-04-30,10,311,3,4
STU0416,2025-05-07,13,323,3,1
STU0416,2025-05-14,10,299,3,1
STU0417,2025-01-01,11,283,3,2
STU0417,2025-01-08,11,290,3,2
STU0417,2025-01-15,7,207,3,2
STU0417,2025-01-22,7,232,5,3
STU0417,2025-01-29,7,212,5,4
STU0417,2025-02-05,11,303,4,3
STU0417,2025-02-12,7,291,4,3
STU0417,2025-02-19,9,191,3,4
STU0417,2025-02-26,9,277,4,1
STU0417,2025-03-05,12,209,3,4
STU0417,2025-03-12,7,252,3,3
STU0417,2025-03-19,8,261,4,2
STU0417,2025-03-26,7,216,5,4
STU0417,2025-04-02,7,222,5,3
STU0417,2025-04-09,7,260,4,1
STU0417,2025-04-16,10,302,5,4
STU0417,2025-04-23,11,193,4,2
STU0417,2025-04-30,10,297,3,1
STU0417,2025-05-07,8,199,4,1
STU0417,2025-05-14,11,245,3,1
STU0418,2025-01-01,7,204,1,3
STU0418,2025-01-08,9,204,2,1
STU0418,2025-01-15,8,209,2,2
STU0418,2025-01-22,8,183,1,2
STU0418,2025-01-29,8,219,1,1
STU0418,2025-02-05,3,190,3,1
STU0418,2025-02-12,7,128,3,2
STU0418,2025-02-19,4,133,1,2
STU0418,2025-02-26,8,176,2,0
STU0418,2025-03-05,8,109,2,1
STU0418,2025-03-12,8,192,3,0
STU0418,2025-03-19,3,192,2,2
STU0418,2025-03-26,9,166,2,0
STU0418,2025-04-02,8,139,2,3
STU0418,2025-04-09,9,174,3,1
STU0418,2025-04-16,9,185,1,2
STU0418,2025-04-23,6,189,3,3
STU0418,2025-04-30,8,133,3,1
STU0418,2025-05-07,7,216,3,3
STU0418,2025-05-14,4,197,3,3
STU0419,2025-01-01,12,229,3,2
STU0419,2025-01-08,13,281,4,2
STU0419,2025-01-15,14,234,3,3
STU0419,2025-01-22,10,285,4,3
STU0419,2025-01-29,14,249,5,3
STU0419,2025-02-05,12,262,4,2
STU0419,2025-02-12,13,299,3,1
STU0419,2025-02-19,12,342,3,2
STU0419,2025-02-26,10,274,3,2
STU0419,2025-03-05,11,278,5,1
STU0419,2025-03-12,11,310,5,2
STU0419,2025-03-19,14,284,3,4
STU0419,2025-03-26,14,251,3,2
STU0419,2025-04-02,11,306,5,1
STU0419,2025-04-09,12,278,4,1
STU0419,2025-04-16,9,244,5,4
STU0419,2025-04-23,9,237,4,3
STU0419,2025-04-30,14,234,3,2
STU0419,2025-05-07,10,334,3,3
STU0419,2025-05-14,13,229,5,2
STU0420,2025-01-01,9,311,3,4
STU0420,2025-01-08,10,196,5,4
STU0420,2025-01-15,7,221,4,4
STU0420,2025-01-22,10,303,5,2
STU0420,2025-01-29,11,244,4,1
STU0420,2025-02-05,9,255,3,3
STU0420,2025-02-12,13,314,3,1
STU0420,2025-02-19,12,265,4,4
STU0420,2025-02-26,12,234,4,4
STU0420,2025-03-05,8,242,5,3
STU0420,2025-03-12,8,197,5,1
STU0420,2025-03-19,13,215,3,4
STU0420,2025-03-26,11,234,3,3
STU0420,2025-04-02,8,280,4,3
STU0420,2025-04-09,13,221,3,4
STU0420,2025-04-16,13,314,3,3
STU0420,2025-04-23,13,201,5,2
STU0420,2025-04-30,8,204,4,2
STU0420,2025-05-07,12,243,5,2
STU0420,2025-05-14,8,306,3,3
STU0421,2025-01-01,2,161,3,2
STU0421,2025-01-08,7,73,3,3
STU0421,2025-01-15,4,144,1,1
STU0421,2025-01-22,4,184,1,3
STU0421,2025-01-29,3,183,1,1
STU0421,2025-02-05,4,153,1,3
STU0421,2025-02-12,4,110,1,1
STU0421,2025-02-19,6,85,1,1
STU0421,2025-02-26,3,90,2,3
STU0421,2025-03-05,8,73,1,1
STU0421,2025-03-12,8,86,3,0
STU0421,2025-03-19,5,173,2,0
STU0421,2025-03-26,5,104,1,2
STU0421,2025-04-02,8,113,3,0
STU0421,2025-04-09,3,149,3,3
STU0421,2025-04-16,5,160,1,0
STU0421,2025-04-23,6,158,1,2
STU0421,2025-04-30,6,102,1,3
STU0421,2025-05-07,5,145,1,2
STU0421,2025-05-14,5,96,2,0
STU0422,2025-01-01,7,195,2,0
STU0422,2025-01-08,8,240,4,2
STU0422,2025-01-15,8,165,3,3
STU0422,2025-01-22,6,165,2,2
STU0422,2025-01-29,8,220,4,2
STU0422,2025-02-05,9,140,4,2
STU0422,2025-02-12,9,250,4,1
STU0422,2025-02-19,10,159,2,2
STU0422,2025-02-26,9,215,4,1
STU0422,2025-03-05,5,243,4,2
STU0422,2025-03-12,10,137,3,2
STU0422,2025-03-19,10,173,2,1
STU0422,2025-03-26,9,201,4,0
STU0422,2025-04-02,5,176,3,3
STU0422,2025-04-09,9,146,4,1
STU0422,2025-04-16,7,204,2,3
STU0422,2025-04-23,7,167,3,2
STU0422,2025-04-30,9,187,3,3
STU0422,2025-05-07,8,211,2,3
STU0422,2025-05-14,9,199,3,2
STU0423,2025-01-01,8,256,4,1
STU0423,2025-01-08,13,250,3,2
STU0423,2025-01-15,11,245,4,2
STU0423,2025-01-22,14,349,5,4
STU0423,2025-01-29,8,338,5,3
STU0423,2025-02-05,10,277,4,4
STU0423,2025-02-12,13,281,3,3
STU0423,2025-02-19,10,318,3,3
STU0423,2025-02-26,9,355,3,4
STU0423,2025-03-05,8,277,4,1
STU0423,2025-03-12,12,277,3,2
STU0423,2025-03-19,13,321,5,2
STU0423,2025-03-26,9,340,4,1
STU0423,2025-04-02,10,329,3,1
STU0423,2025-04-09,13,239,3,1
STU0423,2025-04-16,12,241,4,1
STU0423,2025-04-23,13,276,5,3
STU0423,2025-04-30,13,259,5,1
STU0423,2025-05-07,11,277,4,1
STU0423,2025-05-14,13,333,5,1
STU0424,2025-01-01,5,245,4,4
STU0424,2025-01-08,10,192,3,3
STU0424,2025-01-15,5,238,3,2
STU0424,2025-01-22,8,188,3,3
STU0424,2025-01-29,7,204,3,3
STU0424,2025-02-05,11,234,2,3
STU0424,2025-02-12,8,217,4,2
STU0424,2025-02-19,10,256,3,3
STU0424,2025-02-26,7,239,3,2
STU0424,2025-03-05,6,170,3,1
STU0424,2025-03-12,5,251,2,4
STU0424,2025-03-19,5,166,2,4
STU0424,2025-03-26,9,202,4,4
STU0424,2025-04-02,8,222,3,4
STU0424,2025-04-09,10,179,4,2
STU0424,2025-04-16,5,180,4,4
STU0424,2025-04-23,8,195,3,4
STU0424,2025-04-30,7,208,3,4
STU0424,2025-05-07,9,273,3,2
STU0424,2025-05-14,5,251,4,2
STU0425,2025-01-01,14,286,4,4
STU0425,2025-01-08,8,248,4,2
STU0425,2025-01-15,14,282,3,3
STU0425,2025-01-22,9,254,5,2
STU0425,2025-01-29,14,308,4,2
STU0425,2025-02-05,14,350,5,1
STU0425,2025-02-12,12,297,5,2
STU0425,2025-02-19,13,331,5,4
STU0425,2025-02-26,10,314,3,4
STU0425,2025-03-05,13,253,4,3
STU0425,2025-03-12,8,264,3,3
STU0425,2025-03-19,12,331,4,2
STU0425,2025-03-26,14,239,4,1
STU0425,2025-04-02,9,346,5,3
STU0425,2025-04-09,11,322,4,3
STU0425,2025-04-16,10,318,5,1
STU0425,2025-04-23,11,311,4,3
STU0425,2025-04-30,9,315,3,3
STU0425,2025-05-07,8,250,3,2
STU0425,2025-05-14,11,275,4,2
STU0426,2025-01-01,6,167,3,2
STU0426,2025-01-08,1,111,3,3
STU0426,2025-01-15,4,151,1,0
STU0426,2025-01-22,4,160,2,3
STU0426,2025-01-29,3,63,3,2
STU0426,2025-02-05,3,153,1,1
STU0426,2025-02-12,4,103,1,0
STU0426,2025-02-19,6,115,1,2
STU0426,2025-02-26,3,125,3,0
STU0426,2025-03-05,3,171,2,3
STU0426,2025-03-12,6,71,1,1
STU0426,2025-03-19,4,156,3,1
STU0426,2025-03-26,5,123,3,1
STU0426,2025-04-02,3,125,2,2
STU0426,2025-04-09,4,95,1,3
STU0426,2025-04-16,3,90,3,0
STU0426,2025-04-23,5,103,2,3
STU0426,2025-04-30,1,126,3,3
STU0426,2025-05-07,7,95,3,0
STU0426,2025-05-14,4,130,2,3
STU0427,2025-01-01,10,322,4,4
STU0427,2025-01-08,8,322,4,1
STU0427,2025-01-15,13,317,4,1
STU0427,2025-01-22,8,305,3,3
STU0427,2025-01-29,10,260,4,2
STU0427,2025-02-05,14,277,5,1
STU0427,2025-02-12,8,240,4,4
STU0427,2025-02-19,8,335,5,4
STU0427,2025-02-26,13,289,3,2
STU0427,2025-03-05,13,321,4,3
STU0427,2025-03-12,9,236,3,4
STU0427,2025-03-19,13,258,4,1
STU0427,2025-03-26,10,253,4,3
STU0427,2025-04-02,14,318,3,1
STU0427,2025-04-09,9,302,3,2
STU0427,2025-04-16,9,241,5,3
STU0427,2025-04-23,9,335,5,1
STU0427,2025-04-30,8,330,5,1
STU0427,2025-05-07,12,296,5,3
STU0427,2025-05-14,14,258,4,3
STU0428,2025-01-01,4,241,2,3
STU0428,2025-01-08,4,132,2,3
STU0428,2025-01-15,9,240,4,3
STU0428,2025-01-22,6,172,4,3
STU0428,2025-01-29,4,234,4,2
STU0428,2025-02-05,5,225,2,3
STU0428,2025-02-12,5,239,3,3
STU0428,2025-02-19,8,145,4,0
STU0428,2025-02-26,10,149,4,1
STU0428,2025-03-05,6,153,3,2
STU0428,2025-03-12,10,169,2,1
STU0428,2025-03-19,4,169,2,2
STU0428,2025-03-26,10,196,2,1
STU0428,2025-04-02,4,151,3,0
STU0428,2025-04-09,6,188,2,3
STU0428,2025-04-16,10,241,2,2
STU0428,2025-04-23,9,167,3,3
STU0428,2025-04-30,5,153,4,0
STU0428,2025-05-07,10,213,3,2
STU0428,2025-05-14,4,198,3,0
STU0429,2025-01-01,8,149,2,2
STU0429,2025-01-08,9,166,4,3
STU0429,2025-01-15,5,174,3,2
STU0429,2025-01-22,7,178,3,4
STU0429,2025-01-29,7,209,3,3
STU0429,2025-02-05,7,239,4,4
STU0429,2025-02-12,8,163,2,4
STU0429,2025-02-19,9,246,2,3
STU0429,2025-02-26,11,206,3,4
STU0429,2025-03-05,6,199,2,2
STU0429,2025-03-12,5,231,4,4
STU0429,2025-03-19,8,242,2,4
STU0429,2025-03-26,11,174,2,2
STU0429,2025-04-02,11,194,3,1
STU0429,2025-04-09,8,161,4,2
STU0429,2025-04-16,7,187,2,3
STU0429,2025-04-23,7,211,4,3
STU0429,2025-04-30,5,156,4,2
STU0429,2025-05-07,9,215,4,1
STU0429,2025-05-14,9,152,2,1
STU0430,2025-01-01,8,245,4,2
STU0430,2025-01-08,14,298,5,1
STU0430,2025-01-15,8,309,3,1
STU0430,2025-01-22,11,316,3,3
STU0430,2025-01-29,12,320,5,2
STU0430,2025-02-05,10,224,3,1
STU0430,2025-02-12,11,310,3,4
STU0430,2025-02-19,13,284,3,4
STU0430,2025-02-26,9,327,5,4
STU0430,2025-03-05,8,248,4,3
STU0430,2025-03-12,8,310,4,2
STU0430,2025-03-19,13,229,3,3
STU0430,2025-03-26,10,340,4,3
STU0430,2025-04-02,13,330,3,4
STU0430,2025-04-09,10,247,3,3
STU0430,2025-04-16,11,286,5,2
STU0430,2025-04-23,8,263,5,2
STU0430,2025-04-30,8,259,4,2
STU0430,2025-05-07,12,244,3,2
STU0430,2025-05-14,9,235,3,1
STU0431,2025-01-01,3,206,3,1
STU0431,2025-01-08,7,197,2,1
STU0431,2025-01-15,4,148,2,1
STU0431,2025-01-22,4,141,2,0
STU0431,2025-01-29,3,174,2,1
STU0431,2025-02-05,6,110,2,3
STU0431,2025-02-12,9,139,2,1
STU0431,2025-02-19,7,155,3,1
STU0431,2025-02-26,4,143,2,1
STU0431,2025-03-05,3,216,3,2
STU0431,2025-03-12,5,209,2,3
STU0431,2025-03-19,7,103,2,1
STU0431,2025-03-26,5,148,1,2
STU0431,2025-04-02,6,110,2,0
STU0431,2025-04-09,3,207,2,3
STU0431,2025-04-16,3,105,3,3
STU0431,2025-04-23,7,148,2,2
STU0431,2025-04-30,3,148,2,0
STU0431,2025-05-07,3,116,1,2
STU0431,2025-05-14,6,190,2,0
STU0432,2025-01-01,9,308,3,4
STU0432,2025-01-08,10,225,4,2
STU0432,2025-01-15,7,301,3,3
STU0432,2025-01-22,9,242,4,1
STU0432,2025-01-29,8,267,3,2
STU0432,2025-02-05,12,244,5,4
STU0432,2025-02-12,12,285,5,2
STU0432,2025-02-19,13,230,5,1
STU0432,2025-02-26,7,302,5,1
STU0432,2025-03-05,10,268,5,3
STU0432,2025-03-12,12,275,4,1
STU0432,2025-03-19,12,289,3,2
STU0432,2025-03-26,7,310,4,4
STU0432,2025-04-02,13,286,4,1
STU0432,2025-04-09,8,279,3,3
STU0432,2025-04-16,10,317,5,4
STU0432,2025-04-23,8,263,4,4
STU0432,2025-04-30,13,221,5,4
STU0432,2025-05-07,7,253,5,1
STU0432,2025-05-14,7,279,4,1
STU0433,2025-01-01,5,103,1,2
STU0433,2025-01-08,3,215,3,0
STU0433,2025-01-15,8,165,3,3
STU0433,2025-01-22,3,210,1,2
STU0433,2025-01-29,3,189,2,3
